"RowIndex","Prediction"
1,-5.19601778069518
2,-25.1900464603988
3,0.707823343133558
4,-1.35131817872587
5,-1.17528890569887
6,2.78209841845343
7,0.266482631659768
8,-11.369338610695
9,0.579858485082486
10,-4.91390000420257
11,-1.81589185122702
12,1.23345770896515
13,-1.80776013813469
14,8.98679577896891
15,4.29902459428952
16,-3.36103309029738
17,-4.30329610745174
18,-7.75436195092231
19,3.25776609864806
20,0.0530337869492534
21,-7.5886476642289
22,0.992547043319951
23,-6.20904148592527
24,3.36411314797546
25,-3.77138192681933
26,-0.00805160505991709
27,-4.42502912421515
28,-1.24372482434031
29,2.37919515035309
30,-3.02967996924106
31,-2.6180133750608
32,-1.36239890666979
33,6.36968569710844
34,-1.29922903705981
35,-1.92677768948925
36,-0.153145171130815
37,-3.38075785367266
38,1.01398809926446
39,-2.22792381675528
40,17.620408089104
41,-6.51492331262683
42,0.431616844947785
43,-6.45831593590742
44,-7.31014972874814
45,-5.63820678715505
46,-5.1188104787299
47,3.96357463742447
48,-5.44550482981794
49,-3.25992515547267
50,-2.61967307071269
51,-2.48734825231909
52,-0.211818519206527
53,2.56745098293798
54,-1.9930538993996
55,2.57310853187193
56,-8.21186964456468
57,-3.59467227963178
58,-0.153118776271559
59,-2.23839668108478
60,-1.78147979054234
61,-2.56149937554642
62,-4.16794575463202
63,-1.24372482434031
64,1.25250931136056
65,-4.68629099794262
66,-2.20317502717927
67,-1.32073034259743
68,-3.79445052576813
69,-0.727365607548438
70,-3.27858687572675
71,0.343925873912975
72,0.48081127464276
73,3.52145397995048
74,-2.95507807786168
75,-2.42389842379046
76,-4.07925318372748
77,-2.49631966400702
78,-6.95660218409756
79,-1.20762440425478
80,1.74589911137561
81,-3.75690220003809
82,-1.24672551166911
83,-0.549410437327519
84,2.26331906480839
85,-2.26302992041163
86,-2.60980656250402
87,-6.3435558671342
88,-3.03292570444728
89,-14.8072124838373
90,-6.93910513719961
