"RowIndex","Prediction"
1,-6.44116797710639
2,-28.6669521949625
3,15.3480900732687
4,14.0075799048696
5,-4.13227879755255
6,29.3583752666997
7,9.65904470179296
8,1.64698361532066
9,11.9679256106812
10,-4.61313179232578
11,-4.45381404006999
12,-9.75199872236498
13,-9.37968054895542
14,26.1687243838919
15,4.19805110936891
16,-13.128900298095
17,3.73207118296849
18,-12.7918870799074
19,-8.00303242981814
20,-14.6782989764566
21,-15.3906278984231
22,-5.99474862574834
23,-10.3409955117489
24,22.2377867180209
25,-9.82951867360724
26,2.43392013403698
27,-11.8437347201912
28,-11.8600993928954
29,-0.0604355951549398
30,-12.2161226668487
31,1.75464376069164
32,9.27151954093474
33,10.7752740642865
34,-8.80549025570333
35,-6.85059936111054
36,-8.09271331457926
37,5.30429174125653
38,9.10638300492636
39,-9.56738076811039
40,32.1695429751044
41,-16.2857331754004
42,11.0918640214584
43,-14.2202205341342
44,-19.6470876208946
45,1.70728735827881
46,-5.69194712065249
47,4.54180091242618
48,-19.9019561498906
49,-9.80889011941438
50,-8.97200958149492
51,-7.9581975830815
52,15.8217299733346
53,19.3809156983566
54,-10.0931929249063
55,21.885271293059
56,-21.7074544296236
57,-9.01977471165146
58,23.8461541698553
59,-3.54060054783884
60,-8.69384556800373
61,10.4005611663704
62,-14.2442105631867
63,-11.8600993928954
64,32.2393368213856
65,-4.00042217868272
66,15.9647088042469
67,25.4128001422042
68,-11.2284857004322
69,6.39235768236626
70,-10.8377839026373
71,26.7245318645668
72,28.1976389168154
73,28.9718451594042
74,-7.55020154981647
75,-8.3144746424838
76,6.31550023205646
77,-9.66922262750687
78,-6.21843149487635
79,-9.17848176464664
80,6.80698061182058
81,-17.1476913630054
82,-6.58707875115829
83,21.3920828121857
84,-2.41666542121836
85,-0.705722538492628
86,-12.9643340365554
87,-12.1071342819321
88,5.9648415637065
89,-22.4339925492547
90,-13.770603484007
