"RowIndex","Prediction"
1,-9.58959872136379
2,-23.705213080139
3,16.1612989593106
4,8.91760134036966
5,7.60112693066771
6,19.5495266395985
7,10.2777784079914
8,-0.269751189096194
9,12.6846579686215
10,3.81955660680021
11,11.1997247136984
12,-2.75620369709998
13,-2.87680274075708
14,22.6455041455744
15,5.06735271373423
16,-8.7286861939234
17,-2.13622548346928
18,-22.1642236880553
19,0.493717337615447
20,-0.570029197052744
21,-8.93835709982824
22,-6.95117240383001
23,-6.6647578197473
24,3.98423877867438
25,-6.63455016211595
26,7.5894163603565
27,-11.0635695542464
28,0.734746178547528
29,-4.11123006993786
30,-0.291869343621794
31,2.36577070925477
32,7.26747982542864
33,6.00743027171515
34,-7.4112926012982
35,-8.66419301399049
36,-0.780135018732214
37,6.74886318248753
38,2.717872792811
39,-9.53947147632449
40,18.6146569952125
41,-15.7132479380873
42,21.5730666842836
43,-12.7631142933326
44,-15.8017704537846
45,-1.68042876090127
46,-15.1848572526618
47,7.31143900624675
48,-10.8729821003346
49,-1.80467135811645
50,7.41253202828566
51,-3.69491249410116
52,23.6884168104477
53,6.21111072611797
54,-2.6339412730131
55,14.6382728249043
56,-21.9500145340122
57,-8.73886691202773
58,5.08087510193167
59,-4.01956291192519
60,-2.20888262309277
61,9.01411394282757
62,3.19810867338957
63,0.734746178547528
64,26.6710935435405
65,-6.83125836973764
66,6.49688214915603
67,23.251136785762
68,-8.12377713985032
69,12.7216414020438
70,-13.5822137004223
71,24.7252751826138
72,23.3376701420074
73,23.7129498945288
74,-3.51411757162735
75,1.40263319263074
76,-4.05374689939433
77,-0.417609739321119
78,0.497484075787821
79,-0.160168510253254
80,5.11853094319602
81,-6.66163649298
82,2.3361811389551
83,19.7277290020814
84,-16.3182445352713
85,-2.59912255674623
86,-11.5909231458339
87,-15.9124866303959
88,2.79791541917084
89,-9.93557375300754
90,-15.0926974726439
