"RowIndex","Prediction"
1,-9.81270313262939
2,-25.8683929443359
3,10.5238361358643
4,16.1248798370361
5,-0.0963498204946518
6,27.9111080169678
7,7.87453365325928
8,8.25450897216797
9,14.9312934875488
10,-3.42296433448792
11,-0.0852066203951836
12,-14.6767435073853
13,-6.12118768692017
14,30.6614990234375
15,0.95753026008606
16,-5.5950345993042
17,-0.153801441192627
18,-15.17200756073
19,-6.41691827774048
20,-8.7707691192627
21,-22.2542381286621
22,-7.92281198501587
23,-6.88840484619141
24,17.6585922241211
25,-6.97144937515259
26,5.96562910079956
27,-14.9274663925171
28,-4.42081785202026
29,-0.0330772399902344
30,-9.46517848968506
31,4.56193494796753
32,3.05702567100525
33,9.18398094177246
34,-6.95857381820679
35,-3.69872117042542
36,-7.46159601211548
37,6.07136821746826
38,6.03225994110107
39,-16.5464363098145
40,30.4729118347168
41,-18.8780708312988
42,14.3800354003906
43,-15.8834218978882
44,-16.1940422058105
45,3.23849058151245
46,-5.06206130981445
47,5.29611921310425
48,-18.4611282348633
49,-11.9775676727295
50,-5.31134843826294
51,-9.31178951263428
52,16.7212028503418
53,16.6673908233643
54,-5.02563238143921
55,24.3103713989258
56,-21.3509616851807
57,-7.83021640777588
58,29.3681659698486
59,3.23863673210144
60,-7.8442702293396
61,9.26176357269287
62,-8.14605522155762
63,-4.42081785202026
64,29.8027610778809
65,-0.677227318286896
66,11.7334442138672
67,26.676887512207
68,-13.2751474380493
69,3.7778160572052
70,-8.07865047454834
71,28.6587390899658
72,31.6469783782959
73,30.5660419464111
74,-3.7144455909729
75,-3.04075002670288
76,3.59366774559021
77,-4.45347023010254
78,-0.963618993759155
79,-4.47457885742188
80,4.22607326507568
81,-16.6778297424316
82,-2.20510292053223
83,30.748327255249
84,-3.4240038394928
85,-2.50932908058167
86,-12.8226842880249
87,-12.7869634628296
88,6.68805122375488
89,-23.6044445037842
90,-12.6306200027466
