"RowIndex","Prediction"
1,-6.56502640903327
2,-27.2410871907655
3,14.2421104289625
4,15.5011166296057
5,-4.94848168505877
6,31.9582555984986
7,12.5092908952491
8,4.67135447857622
9,13.9596447656798
10,-7.54155243030188
11,-7.16059935289781
12,-10.1007647903861
13,-10.8082358601684
14,27.4671101584585
15,1.15109329686575
16,-13.7308477835712
17,5.96833137454647
18,-12.4168566442174
19,-10.4122269871026
20,-13.8971088909282
21,-17.0570217974505
22,-6.18253689893022
23,-12.4254881876641
24,25.0851219147612
25,-9.62900644013896
26,1.30231147172153
27,-13.2307167177513
28,-13.0813517079382
29,-0.463044131850587
30,-16.8448937522714
31,2.534327165967
32,9.99118863971739
33,9.71213665926197
34,-11.1558637250829
35,-8.08085813159762
36,-7.57602077598053
37,7.03679792437346
38,11.1095324297417
39,-15.5479616217002
40,31.818461876279
41,-16.1973451004581
42,14.9578001656713
43,-16.0234334122886
44,-20.2239956148987
45,2.61670976209516
46,-3.70905962146548
47,3.41908199770227
48,-19.7460562966522
49,-11.3874120500742
50,-11.1766335783432
51,-8.51656990208319
52,14.0545484908927
53,21.1906618557032
54,-9.33127766332509
55,22.0035069108746
56,-22.5816941975575
57,-10.810786766109
58,28.1168726981145
59,-2.14873610351931
60,-10.1199285866838
61,13.0253882811489
62,-15.6744023470407
63,-13.0813517079382
64,32.6403317960936
65,-4.70315985443356
66,18.4827687714025
67,29.3415251243222
68,-10.9515314521105
69,7.22198113199896
70,-12.1403567753979
71,30.1905875818486
72,28.6361879453853
73,32.6792791788136
74,-7.11181547049521
75,-10.9176607026761
76,8.11477306049251
77,-9.54350507892732
78,-6.18472579505799
79,-9.33127766332509
80,7.151344938401
81,-18.4828139272428
82,-7.45624064101855
83,24.3423075847679
84,-0.30893326990099
85,-0.246687119479599
86,-13.9222364691998
87,-13.9097324714099
88,7.76050937397535
89,-23.9644241000906
90,-16.1756888129078
