"RowIndex","Prediction"
1,-7.32526075477532
2,-21.9073984017815
3,20.5118571565337
4,13.2411325600444
5,-1.95025100542617
6,17.5782113003479
7,19.8376126038201
8,4.1748776210981
9,6.49616536872872
10,1.11045681019356
11,-1.04846113630582
12,-14.3064137398118
13,-3.38265769978206
14,14.9613146104553
15,7.40209437906824
16,-10.088038155701
17,-0.843396641495471
18,-20.6825759120582
19,-4.31171913644166
20,-12.5513737326221
21,-16.4642915174093
22,-8.82380619781651
23,-7.76190516860522
24,10.8955506939717
25,-9.18690219378774
26,16.7651913097682
27,-14.0594872838701
28,-6.61583064172412
29,1.63981906985258
30,-14.197529409181
31,7.62394913162742
32,14.2104128013811
33,5.6786654793616
34,-11.5111055150274
35,-9.06345660788756
36,-13.2597337790555
37,9.55589369278137
38,4.53524334907364
39,-16.0954086502783
40,24.9368570678261
41,-14.6022874481024
42,23.4334835973063
43,-20.1376122841071
44,-23.1182337728955
45,10.4233955408869
46,-2.87372529252119
47,11.5367952441483
48,-16.2552581677855
49,-12.4365471821564
50,-3.3701941733435
51,-9.78253267273852
52,20.5914654781026
53,13.0985578108942
54,-5.51584412699898
55,17.9106286948864
56,-18.0289027060853
57,-8.38989155246619
58,11.0114256588793
59,2.41814068845203
60,-4.80094450185666
61,16.1893583414054
62,-6.60719919636026
63,-6.61583064172412
64,19.9825411832237
65,6.73008954453421
66,16.9128678029093
67,15.1510450593875
68,-20.3290723276498
69,15.1205613632519
70,-10.5144706403686
71,10.3551520167053
72,22.2011755192813
73,24.2058014935149
74,-4.69216804922468
75,-4.6290520038841
76,5.6856855016813
77,-4.40172063772096
78,1.60803070056879
79,-2.81255943179888
80,11.0311989323402
81,-22.4831942287027
82,-0.910923826825452
83,15.5105067297708
84,-2.66422818018016
85,5.89947420988287
86,-9.38479395227379
87,-13.5877026099817
88,11.4608878065161
89,-19.6799340821246
90,-18.064919781999
