"RowIndex","Prediction"
1,-6.31693194386958
2,-29.5175583995014
3,15.9060841656291
4,14.5416232443259
5,-4.15066134853755
6,30.6822009987361
7,10.154978889348
8,2.23631792904236
9,12.1513850664076
10,-4.92828711314155
11,-4.64352728867496
12,-10.0867434408705
13,-9.5846871475161
14,27.0287855570101
15,4.10237046921702
16,-13.3694532926551
17,3.84495452330488
18,-12.9322079012013
19,-8.52654799771835
20,-15.0406705674304
21,-15.6672466244053
22,-6.24279097116737
23,-10.9849194271862
24,22.9301375529085
25,-10.2961779539699
26,2.41674194220888
27,-12.1060127634989
28,-12.4520410808671
29,-0.25459179951657
30,-12.9262647031122
31,1.84538015749257
32,9.57055284207802
33,10.8138006395371
34,-9.34319925646791
35,-7.05765494113716
36,-8.61878690109287
37,5.85214345296076
38,9.51706876332977
39,-10.0534289181869
40,33.4260525805384
41,-16.3825507704551
42,11.5412737950543
43,-14.6680551935742
44,-20.1026213481511
45,1.96744257357
46,-5.83957627708352
47,4.65021773543976
48,-20.3003962695912
49,-10.0829916127282
50,-9.22433658094866
51,-8.2466299006657
52,16.564619896801
53,19.9481894610142
54,-10.2629825185664
55,22.56804270779
56,-22.233958060206
57,-9.3742485363047
58,25.0608434702504
59,-3.28069157579435
60,-8.98325719515383
61,10.7715007291695
62,-14.8765148921393
63,-12.4520410808671
64,33.5053345810504
65,-4.20647795453086
66,16.8387973522684
67,26.7908578136346
68,-11.2798654923663
69,6.75350883708175
70,-11.0281399248228
71,27.7620990318542
72,29.3695649771912
73,29.7616903712166
74,-7.75144547258781
75,-8.46828870335942
76,6.73108638713395
77,-10.0648358153889
78,-6.43554956763394
79,-9.55887464402656
80,6.76742590801678
81,-17.9501556875709
82,-6.8683791485693
83,22.414123924776
84,-2.62837770445052
85,-0.394579300671521
86,-13.4409247733267
87,-12.3772733069668
88,6.34547712585977
89,-23.1998859219361
90,-14.151840806174
