"RowIndex","Prediction"
1,-8.38723564147949
2,-25.9380435943604
3,11.5673036575317
4,11.9323558807373
5,-1.1547749042511
6,25.2361030578613
7,8.44610404968262
8,6.77611827850342
9,16.3372745513916
10,-3.007657289505
11,-2.38402414321899
12,-13.1354932785034
13,-5.65420484542847
14,32.8635520935059
15,1.81112325191498
16,-6.08591651916504
17,1.03278934955597
18,-13.19007396698
19,-8.87957191467285
20,-8.53891944885254
21,-20.4413547515869
22,-6.5311107635498
23,-5.53228044509888
24,18.1853332519531
25,-7.18988370895386
26,4.80388975143433
27,-11.5564403533936
28,-4.93384122848511
29,-0.564905345439911
30,-10.5502519607544
31,5.51969289779663
32,7.69965362548828
33,8.78871822357178
34,-7.32363128662109
35,-3.41224217414856
36,-6.06812191009521
37,10.1826324462891
38,9.12280941009521
39,-11.7302074432373
40,35.6106872558594
41,-15.5049314498901
42,11.7723999023438
43,-14.4329481124878
44,-19.9924812316895
45,1.81432235240936
46,-7.98782396316528
47,5.90092945098877
48,-18.7705554962158
49,-9.64005661010742
50,-7.75460052490234
51,-11.3467721939087
52,16.8230133056641
53,13.9239463806152
54,-7.17026042938232
55,19.095666885376
56,-22.8815994262695
57,-9.9204797744751
58,29.9380683898926
59,-1.16721248626709
60,-10.1017999649048
61,11.180061340332
62,-10.1359548568726
63,-4.93384122848511
64,27.7052440643311
65,-1.25610899925232
66,16.0238990783691
67,28.242862701416
68,-13.2580051422119
69,5.31064367294312
70,-8.32528114318848
71,27.8215732574463
72,32.4096870422363
73,32.8943061828613
74,-7.90444469451904
75,-7.2807092666626
76,1.54911613464355
77,-5.20790481567383
78,-2.49037861824036
79,-6.46449947357178
80,5.36921310424805
81,-19.3674468994141
82,-1.89888906478882
83,31.1658916473389
84,-2.9192373752594
85,-1.16631650924683
86,-7.21385478973389
87,-13.8286418914795
88,5.9390287399292
89,-25.2479190826416
90,-12.5177392959595
