"RowIndex","Prediction"
1,-7.48574485164085
2,-27.6964141896414
3,14.6779340364257
4,15.6351630400098
5,-4.89725053743154
6,31.2439845512068
7,10.3565058983941
8,2.07255364509601
9,13.8242382085179
10,-4.53243790939285
11,-6.14840551810185
12,-10.4406930650292
13,-9.65334720642178
14,27.4987449800355
15,4.24328534474815
16,-13.8778715674695
17,5.33741004441647
18,-13.5123848394019
19,-9.8196917653383
20,-15.4061108979681
21,-15.9515583303196
22,-6.74002507518394
23,-10.2400805675922
24,23.0909235384948
25,-9.14359455533704
26,2.85074445595991
27,-12.2951355830605
28,-11.9221910583314
29,1.38264849778908
30,-13.5265091754585
31,3.4638182120496
32,10.1548274242569
33,11.4469431987397
34,-9.27941319395784
35,-8.33630652532283
36,-8.62312058554889
37,6.99114810378721
38,10.9876377333215
39,-11.5781283898154
40,32.4036164182281
41,-15.8975152520413
42,12.9093343623894
43,-15.234959133177
44,-19.8609772533705
45,2.83375653768575
46,-4.61240574998979
47,4.07427411381567
48,-19.3746347801362
49,-11.9310217501797
50,-10.3463268461542
51,-7.92480498181035
52,16.0011520154776
53,19.9758858867288
54,-10.3690350010866
55,21.8999714139627
56,-21.5407680296095
57,-9.67819301156312
58,25.549435211694
59,-2.52707373120946
60,-9.96318247105144
61,10.3657615386633
62,-14.5709352203705
63,-11.9221910583314
64,33.3693258021617
65,-2.43078184557882
66,17.4116994342249
67,27.4274515491042
68,-12.0844229451023
69,6.79897430230841
70,-11.4471391628618
71,28.329037091402
72,29.5268662774991
73,29.1684359200775
74,-8.23071424103566
75,-9.89346143882925
76,6.14339602373533
77,-10.0464934890472
78,-5.99073923703067
79,-9.59264434219997
80,6.21342032433404
81,-17.6012862673409
82,-7.12574197186196
83,24.0743565797771
84,-1.59698119418866
85,-0.986227821632929
86,-13.5649775507276
87,-13.8968297542063
88,6.46101873869456
89,-23.2262450707277
90,-14.4638054311744
