"RowIndex","Prediction"
1,-7.52224260846271
2,-21.8662096554265
3,14.0134629799351
4,17.6064983612683
5,-2.42205048367574
6,24.7346879243625
7,11.9387451991597
8,7.80539128487443
9,16.049918840378
10,-2.23174779308798
11,-2.58651084039358
12,-17.2523656396207
13,-6.79417381293995
14,26.4226615023919
15,1.63312013916404
16,-7.48842262530262
17,7.76723559727808
18,-15.0886461691548
19,-12.3085585194538
20,-14.2536977962847
21,-19.5039434235115
22,-8.1364257153595
23,-7.81025417606905
24,19.1575226625347
25,-3.97956191783359
26,1.26563172295831
27,-16.5214330350143
28,-6.64905465574794
29,7.91642090041811
30,-9.329037582292
31,7.72316018421242
32,10.4096375671447
33,11.0592585769684
34,-7.00730210532621
35,-6.79738929747498
36,-7.73439183269887
37,9.97678981714148
38,13.8289382523452
39,-13.3318961634834
40,27.3687801208243
41,-17.4368152582987
42,10.8235401559725
43,-15.6750456579402
44,-15.7510409290075
45,7.41754088188741
46,-4.73679540748616
47,3.41199876671338
48,-16.3700900479771
49,-12.3171523348799
50,-6.99004326707654
51,-7.54751439315103
52,16.4860486525089
53,18.2455641214382
54,-6.04742034869132
55,19.1489719514994
56,-20.0509461433696
57,-8.41819081570457
58,23.02947853343
59,-2.17862167707502
60,-9.97082848246108
61,10.7362063074676
62,-8.78139769381763
63,-6.64905465574794
64,25.0416484498408
65,-0.959844715671645
66,16.3596120358265
67,21.6483469068443
68,-13.979151446852
69,2.30615721529382
70,-7.94816186303316
71,23.8992771957307
72,26.199274846976
73,26.0354469350715
74,-5.14030582745754
75,-6.67072733450227
76,7.16348399764524
77,-6.57609467395331
78,-3.35318773308276
79,-5.40996279931747
80,4.58216121610061
81,-19.1190695589707
82,-2.15351506261351
83,24.5176235909944
84,-3.33016957286871
85,-1.83406790394359
86,-10.0263312608496
87,-16.5022900931058
88,7.95373174717677
89,-21.5794441868744
90,-14.1572570679177
