"RowIndex","Prediction"
1,-8.3767530110473
2,-25.8294671605777
3,13.2638231457055
4,15.7361980816185
5,-5.29004790771104
6,30.6370964793094
7,10.158797731518
8,1.91856132538835
9,14.3216165411465
10,-3.73650074743698
11,-6.85238575049509
12,-11.0376675585842
13,-9.73973296126331
14,27.3472650302387
15,4.22776780168661
16,-13.8968686320561
17,5.96977219974557
18,-13.9543160551326
19,-9.96629224760164
20,-14.891160672759
21,-16.1975738681165
22,-7.04382813998543
23,-9.05915305610848
24,22.0454674801011
25,-7.39042201140394
26,3.19165346058242
27,-12.4262627136587
28,-11.2677556940435
29,2.20096536038579
30,-13.3611962470425
31,4.15063967753415
32,9.97631562096676
33,11.5719194709589
34,-9.01686025510261
35,-8.98179210096454
36,-8.86259510778886
37,7.36614107275743
38,11.1950785560818
39,-12.4459487427469
40,31.4711262519772
41,-15.9236137535561
42,12.7546528015713
43,-15.0815711270411
44,-18.794765838625
45,3.1814498545052
46,-3.77261813463786
47,4.07166228707021
48,-18.6796084873419
49,-12.8740896816984
50,-10.9342079450386
51,-7.60778485163006
52,14.9303521233289
53,19.6843460600462
54,-10.1971953385778
55,20.6454574809658
56,-20.5686852312774
57,-9.77181092409499
58,24.7506597593558
59,-2.52862213793139
60,-10.658613124473
61,9.90145395586076
62,-13.7059489115405
63,-11.2677556940435
64,32.3937887102952
65,-1.81721119805829
66,16.7900089204763
67,27.064189861464
68,-12.4126556819231
69,6.22816677494247
70,-11.6697389051803
71,27.8043814802859
72,28.9444286326597
73,28.4473650493855
74,-8.26762178267627
75,-10.5354192140897
76,5.35557526018044
77,-9.89717185084258
78,-5.46630471082257
79,-9.5773415053773
80,5.53766241534572
81,-17.3849690675759
82,-7.2596971093398
83,24.5152872516475
84,-1.22935778844515
85,-1.41241509955464
86,-13.3785321188678
87,-14.8259307351239
88,6.28601853639197
89,-22.7211189838962
90,-15.0424760281262
