"RowIndex","Prediction"
1,-7.10331806791095
2,-17.3654290107981
3,4.09492041154183
4,4.40990724971612
5,-6.57449791266754
6,8.0858570565216
7,4.09492041154183
8,-8.3720756819257
9,2.19618912117849
10,-4.05462592391287
11,-4.62960635073024
12,-5.94724024986013
13,-4.88959993937332
14,8.61467721176501
15,-2.58356126768777
16,-8.78821604120517
17,-2.27740740747073
18,-11.5219213470289
19,-5.68724666121705
20,-0.470996660255316
21,-13.2068193203232
22,0.0489905170308349
23,-5.37225982304276
24,8.82851052883412
25,2.61232948045796
26,9.50464447675666
27,-13.2068193203232
28,-4.36961276208717
29,-3.96230538076495
30,-10.7331076031425
31,-0.0636892789331007
32,-0.323682867576177
33,12.8133302093978
34,-5.15842650597365
35,-9.04820962984824
36,-8.78821604120517
37,-2.0085808408704
38,-0.277522596002216
39,-7.63213822315435
40,10.5595687737023
41,-13.2068193203232
42,0.205137287667229
43,-13.2068193203232
44,-11.2619277583859
45,-2.0085808408704
46,-2.89854810586206
47,2.09503560007331
48,-11.0019341697428
49,-7.63213822315435
50,-6.31450432402446
51,-1.89590104490646
52,2.4100224382476
53,7.1436125555399
54,-6.31450432402446
55,6.35479881165341
56,-12.9468257316801
57,-5.15842650597365
58,2.51117595935278
59,-8.68706252009999
60,-3.47352853267943
61,0.725124464953381
62,-6.31450432402446
63,-4.36961276208717
64,6.66978564982771
65,2.03734905364059
66,4.66990083835919
67,0.566284397415481
68,-9.31703619644857
69,-1.79474752380129
70,-8.78821604120517
71,6.66978564982771
72,8.61467721176501
73,10.5595687737023
74,-2.68471478879294
75,-4.36961276208717
76,-2.5374009961138
77,-4.62960635073024
78,0.352451080346368
79,-4.36961276208717
80,1.83504201143024
81,-9.31703619644857
82,-4.36961276208717
83,6.92977923847078
84,-1.84090779537525
85,2.29734264228367
86,-8.78821604120517
87,-9.31703619644857
88,-2.0085808408704
89,-15.6805310375039
90,-11.5219213470289
