"RowIndex","Prediction"
1,-5.07436436709921
2,-22.286292541529
3,4.73895213707551
4,2.69056077639109
5,-2.78997940114685
6,11.2229140558553
7,3.51690144895447
8,-7.93533493381856
9,0.514493052796432
10,-5.35542775633946
11,-1.21943457093735
12,-11.7375134677978
13,-7.21582534098502
14,7.12315733062375
15,-0.945947733988699
16,-8.18529847755473
17,-0.968721777396842
18,-12.4816878317363
19,-2.09417471553731
20,-5.78860429972192
21,-14.7787632894623
22,-2.12978279855295
23,-8.42836479503665
24,8.48967152957721
25,0.308882244191394
26,11.8112983217473
27,-12.8164190452046
28,-8.1565304719808
29,-5.4627570971151
30,-14.9249130083199
31,-4.76547726782562
32,-1.94342959785138
33,12.6991616382905
34,-7.40345623237466
35,-7.9934544979947
36,-7.9131051702745
37,-5.10144551339887
38,-2.77402011674343
39,-8.64070823463753
40,16.2528127350462
41,-12.5692775309548
42,1.54380197407169
43,-14.3385407635475
44,-17.4689653850373
45,-3.42382047293663
46,-3.58599992848834
47,3.7655221613814
48,-12.6057083800914
49,-4.44654770795307
50,-4.67197431768434
51,-2.15870131641147
52,4.23619170497267
53,7.78130418929417
54,-5.82743860670535
55,6.39147906949284
56,-12.6694833183844
57,-5.45363788463218
58,3.28073934800328
59,-5.58271977533063
60,-4.33707850895764
61,3.44871206907437
62,-8.52452920807733
63,-8.1565304719808
64,11.3354811445416
65,2.68813809351601
66,1.52380762295983
67,5.7903863284285
68,-6.71857137264862
69,1.57983708082557
70,-10.056004529682
71,4.55819873253494
72,8.50625853988648
73,15.0778438520171
74,-1.59870808847032
75,-6.20671212423832
76,-3.1445881475748
77,-2.98869780353006
78,0.960305192323226
79,-4.25689377649584
80,2.88384007744688
81,-13.4930278547441
82,-2.30707542875337
83,3.0498399428122
84,-0.219776090696592
85,1.66990956471123
86,-10.1351168252972
87,-9.56136066873588
88,-1.46147622867893
89,-19.1878843275887
90,-12.1205776014368
