"RowIndex","Prediction"
1,-9.35284614562988
2,-25.6016616821289
3,10.8193559646606
4,16.4974327087402
5,0.212909877300262
6,28.2623920440674
7,8.05733299255371
8,8.52076721191406
9,14.6250848770142
10,-3.3463408946991
11,0.0465951487421989
12,-15.1472835540771
13,-6.20951890945435
14,30.4375629425049
15,2.04673790931702
16,-5.4784460067749
17,-0.0296285022050142
18,-15.1771383285522
19,-6.51754522323608
20,-8.46085834503174
21,-22.6536140441895
22,-7.98752450942993
23,-7.17245960235596
24,18.1569786071777
25,-7.14846658706665
26,5.60369396209717
27,-14.7112741470337
28,-4.69892883300781
29,0.713696420192719
30,-9.09750747680664
31,4.6549506187439
32,2.82478809356689
33,9.22428703308105
34,-7.3732647895813
35,-4.15092754364014
36,-7.92826986312866
37,6.30930185317993
38,5.95367622375488
39,-15.8275117874146
40,30.2009735107422
41,-19.2933101654053
42,14.1873016357422
43,-15.9389095306396
44,-16.3053188323975
45,3.29974842071533
46,-5.05381202697754
47,5.32128190994263
48,-17.6440696716309
49,-12.2654581069946
50,-5.55205249786377
51,-9.17733192443848
52,16.8002853393555
53,16.6678047180176
54,-4.54729032516479
55,24.5200977325439
56,-21.493293762207
57,-7.60348415374756
58,29.7550659179688
59,2.9692497253418
60,-7.37775182723999
61,8.80255603790283
62,-8.65760898590088
63,-4.69892883300781
64,29.7116889953613
65,-0.838847517967224
66,11.711688041687
67,27.1098861694336
68,-13.6827993392944
69,3.57741665840149
70,-8.17283058166504
71,28.6424522399902
72,31.2480316162109
73,30.6111907958984
74,-3.80813074111938
75,-2.92115712165833
76,3.07492351531982
77,-4.83729362487793
78,-0.343920558691025
79,-4.47087860107422
80,3.69344305992126
81,-16.8298873901367
82,-2.47749972343445
83,30.4618358612061
84,-3.02159571647644
85,-2.46634387969971
86,-12.5006008148193
87,-13.8445043563843
88,7.16774320602417
89,-23.48779296875
90,-12.3712787628174
